eid,pid,lab,subject,recording_date,probe_name,acronym,n_clusters_labeled,n_good_clusters_labeled
9fe512b8-92a8-4642-83b6-01158ab66c3c,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,danlab,DY_020,2020-10-02,probe00,DG-sg,5,1
9fe512b8-92a8-4642-83b6-01158ab66c3c,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,danlab,DY_020,2020-10-02,probe00,root,2,0
9fe512b8-92a8-4642-83b6-01158ab66c3c,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,danlab,DY_020,2020-10-02,probe00,DT,14,4
9fe512b8-92a8-4642-83b6-01158ab66c3c,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,danlab,DY_020,2020-10-02,probe00,TH,51,7
9fe512b8-92a8-4642-83b6-01158ab66c3c,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,danlab,DY_020,2020-10-02,probe00,SGN,5,0
9fe512b8-92a8-4642-83b6-01158ab66c3c,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,danlab,DY_020,2020-10-02,probe00,POL,228,21
9fe512b8-92a8-4642-83b6-01158ab66c3c,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,danlab,DY_020,2020-10-02,probe00,MRN,138,15
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,VISp2/3,2,0
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,VISp4,6,1
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,RSPagl5,11,0
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,RSPd5,10,0
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,void,4,0
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,SCzo,28,1
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,SCsg,20,1
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,SCop,17,4
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,SCig,36,9
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,SCiw,92,14
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,SCdg,96,7
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,MRN,169,13
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,PPN,29,1
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,MB,28,4
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,CUN,108,11
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,2020-10-05,probe00,scp,39,2
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,void,26,2
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPagl1,10,1
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPagl2/3,5,1
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPd2/3,15,0
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPd5,39,7
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPd6a,52,6
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPv6a,42,2
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPv1,43,1
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPv5,23,0
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,RSPv2/3,30,0
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,SCsg,71,3
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,SCig,76,6
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,SCdw,7,0
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,SCzo,7,2
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,SCop,31,4
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,SCiw,44,6
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,SCdg,31,5
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,PAG,174,31
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,2020-10-03,probe00,ND,50,4
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,CUL4 5,71,9
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,CENT3,66,3
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,arb,21,0
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,CB,11,2
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,uf,38,3
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,PB,60,7
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,scp,25,2
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,MV,182,28
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,MY,24,3
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,PARN,115,24
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,2020-10-06,probe00,IRN,93,8
9eec761e-9762-4897-b308-a3a08c311e69,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,danlab,DY_020,2020-10-01,probe01,SCiw,24,6
9eec761e-9762-4897-b308-a3a08c311e69,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,danlab,DY_020,2020-10-01,probe01,SCdg,36,3
9eec761e-9762-4897-b308-a3a08c311e69,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,danlab,DY_020,2020-10-01,probe01,SCdw,10,1
9eec761e-9762-4897-b308-a3a08c311e69,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,danlab,DY_020,2020-10-01,probe01,PAG,180,33
9eec761e-9762-4897-b308-a3a08c311e69,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,danlab,DY_020,2020-10-01,probe01,MRN,256,54
9eec761e-9762-4897-b308-a3a08c311e69,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,danlab,DY_020,2020-10-01,probe01,PRNr,551,65
9eec761e-9762-4897-b308-a3a08c311e69,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,danlab,DY_020,2020-10-01,probe01,PPN,97,19
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,RSPagl6a,1,0
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,RSPd6a,2,0
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,RSPv6a,3,0
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,RSPv5,19,0
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,RSPv2/3,50,7
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,RSPv1,17,3
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,void,1,0
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,SCsg,54,10
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,SCop,27,3
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,SCig,101,10
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,SCiw,143,35
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,RN,119,29
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,SCdg,76,15
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,MB,11,1
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,MRN,283,76
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,danlab,DY_020,2020-09-29,probe01,rust,4,0
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,AQ,8,0
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,V4,3,0
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,PCG,140,11
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,DTN,23,0
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,NI,25,3
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,PRNc,281,32
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,P,22,0
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,IRN,348,39
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,ACVII,24,7
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,2020-10-04,probe01,VII,108,8
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,void,11,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,MOp1,31,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,MOp2/3,87,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,MOp5,129,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,MOp6a,123,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,MOs6a,213,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,MOs6b,51,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,cing,103,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,ccb,106,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,alv,32,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,CA3,133,1
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,fi,8,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,root,14,1
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,DG-sg,4,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,DG-mo,11,0
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,MH,18,1
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,hausserlab,PL015,2022-07-21,probe00,MD,72,8
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,SSp-bfd6a,31,7
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,SSp-bfd6b,13,1
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,or,3,0
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,fp,17,1
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,CA1,398,34
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,alv,15,0
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,CA2,63,3
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,EPd,80,3
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,TR,9,0
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,ec,14,0
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,ENTl6a,52,6
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,ENTl5,50,0
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,hausserlab,PL015,2022-02-20,probe00,PIR,68,8
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,void,5,0
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,AUDpo5,89,9
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,VISrl1,20,0
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,VISrl2/3,3,0
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,VISal2/3,89,3
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,VISal4,49,2
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,VISal5,72,23
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,AUDpo6a,22,1
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,AUDp6a,99,13
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,PERI1,3,1
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,TEa5,71,3
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,AUDv6a,59,6
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,TEa6a,38,0
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,ECT5,51,2
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,ECT2/3,81,17
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,hausserlab,PL015,2022-02-22,probe00,PERI2/3,8,1
90e524a2-aa63-47ce-b5b8-1b1941a1223a,c736dc60-0726-410d-8419-cb6ea025d5b1,hausserlab,PL015,2022-02-23,probe00,MRN,325,58
90e524a2-aa63-47ce-b5b8-1b1941a1223a,c736dc60-0726-410d-8419-cb6ea025d5b1,hausserlab,PL015,2022-02-23,probe00,PRNr,423,27
90e524a2-aa63-47ce-b5b8-1b1941a1223a,c736dc60-0726-410d-8419-cb6ea025d5b1,hausserlab,PL015,2022-02-23,probe00,MB,33,5
90e524a2-aa63-47ce-b5b8-1b1941a1223a,c736dc60-0726-410d-8419-cb6ea025d5b1,hausserlab,PL015,2022-02-23,probe00,TRN,136,10
90e524a2-aa63-47ce-b5b8-1b1941a1223a,c736dc60-0726-410d-8419-cb6ea025d5b1,hausserlab,PL015,2022-02-23,probe00,SCiw,80,13
90e524a2-aa63-47ce-b5b8-1b1941a1223a,c736dc60-0726-410d-8419-cb6ea025d5b1,hausserlab,PL015,2022-02-23,probe00,SCdg,30,4
90e524a2-aa63-47ce-b5b8-1b1941a1223a,c736dc60-0726-410d-8419-cb6ea025d5b1,hausserlab,PL015,2022-02-23,probe00,RR,74,17
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,VISal5,2,0
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,VISp5,3,0
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,VISal6a,52,6
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,VISal6b,28,7
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,or,28,4
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,fp,19,1
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,alv,4,0
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,CA1,495,62
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,ENTl1,7,1
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,ENTl6a,25,5
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,ec,27,2
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,ENTl5,68,7
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,ENTl3,62,7
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,hausserlab,PL015,2022-02-21,probe00,ENTl2,55,5
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,SCiw,3,0
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,SCdg,39,1
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,SCdw,28,7
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,PAG,354,37
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,DR,149,13
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,MB,67,15
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,dscp,49,7
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,AT,94,21
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,CS,90,19
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,hausserlab,PL016,2022-01-17,probe00,tspc,41,3
