eid,labs,subjects,recording_dates,n_insertions,probes,probe_types,pids,dset_bwm,dset_rs,n_good_clusters_total,n_overall_clusters_total,n_spikes_total,n_trials,duration_seconds,recording_minutes,n_unique_regions,n_good_unique_regions,brain_region_acronyms,good_brain_region_acronyms,session_json_bytes_total
53738f95-bd08-4d9d-9133-483fdb19e8da,mainenlab,ZM_1898,2019-12-11,1,probe00,3A,31f0400a-71f5-436c-ada4-dce50627dc73,true,false,71,889,1975717,596,3790.4611,63,19,13,LGd-ip;LGd-co;or;LP;VPM;VPL;em;RT;fiber tracts;int;opt;st;STR;CEAm;BLAa;BMAp;BLAv;COApl;PAA,LGd-ip;LGd-co;or;LP;VPM;VPL;RT;fiber tracts;CEAm;STR;BLAa;BMAp;BLAv,40684
21e16736-fd59-44c7-b938-9b1333d25da8,mainenlab,ZM_1898,2019-12-10,1,probe00,3A,e8f9fba4-d151-4b00-bee7-447f0f3e752c,true,false,132,860,9729224,802,5026.6157,83,14,10,VPL;VPM;em;RT;fiber tracts;int;opt;MEA;STR;CTXsp;BMAp;BMAa;COApm;COApl,VPL;VPM;RT;int;fiber tracts;opt;MEA;STR;BMAa;COApm,43733
259927fd-7563-4b03-bc5d-17b4d0fa7a55,mainenlab,ZM_2240,2020-01-22,2,probe00;probe01,3B2,1bf5c05b-3654-4d5c-bac9-2b96edd12adf;1d237afc-ac2f-4bac-a163-a397fe09819f,true,false,328,1816,9189528,646,4648.038737638664,77,25,22,MOs5;ACAd5;ACAd6a;PL6a;PL5;DP;STR;LSr;ILA6a;ACAv6a;TTd;NDB;MS;alv;LD;PO;MEA;VPM;VPL;ZI;HY;STN;fiber tracts;int;opt,MOs5;ACAd5;ACAd6a;PL6a;PL5;ILA6a;ACAv6a;DP;TTd;STR;LSr;MS;NDB;LD;PO;VPM;MEA;VPL;ZI;STN;int;opt,82627
d33baf74-263c-4b37-a0d0-b79dcb80a764,mainenlab,ZM_2240,2020-01-21,2,probe00;probe01,3B2,2ce1d485-ebce-41a2-a5ce-aa109d5a13a3;ca073754-be17-43b7-a38a-0c1e5563ff32,true,false,524,2744,20004012,427,4773.490967399492,79,26,21,MOs1;MOs2/3;MOs5;MOs6a;AON;DP;ORBvl6a;ORBm6a;ACB;PL6a;OLF;DG-sg;DG-mo;root;LD;PO;opt;VM;PAL;sup;LHA;VPM;VAL;ZI;HY;nst,MOs2/3;MOs5;MOs6a;PL6a;ORBm6a;ORBvl6a;DP;OLF;AON;ACB;DG-sg;DG-mo;root;LD;PO;VPM;VAL;ZI;nst;PAL;LHA,101192
510b1a50-825d-44ce-86f6-9678f5396e02,mainenlab,ZM_2240,2020-01-23,1,probe00,3B2,38124fca-a0ac-4b58-8e8b-84a2357850e6,true,false,232,1068,11846259,1075,5894.299450152025,98,18,16,SSp-tr5;SSp-tr6a;RSPagl6a;SSp-tr6b;RSPagl6b;cing;CA1;ccb;alv;DG-mo;DG-sg;CA3;DG-po;RH;CM;LH;sm;MD,SSp-tr5;SSp-tr6a;RSPagl6a;SSp-tr6b;RSPagl6b;cing;alv;CA1;DG-mo;DG-po;CA3;DG-sg;LH;MD;CM;RH,55967
193fe7a8-4eb5-4f3e-815a-0c45864ddd77,mainenlab,ZM_2240,2020-01-24,1,probe00,3B2,7beb9419-113d-4e47-938c-68ab2657031e,true,false,69,822,2852560,629,5577.986043569287,92,17,13,RSPd6a;RSPv6a;RSPv6b;cing;ccs;dhc;alv;CA1;chpl;FC;root;SPA;SPFm;V3;MH;PRC;TH,RSPd6a;RSPv6a;RSPv6b;cing;ccs;dhc;CA1;root;V3;PRC;SPA;TH;SPFm,38614
ee40aece-cffd-4edb-a4b6-155f158c666a,mainenlab,ZM_2241,2020-01-30,2,probe01;probe00,3B2,41b9162e-df67-4321-b2e6-02ff851816c5;f03b61b4-6b13-479d-940f-d1608eb275cc,true,false,466,1934,22973100,994,6046.354611216735,100,30,25,chpl;V3;PVT;MD;PCN;TH;SMT;HY;VM;ZI;PeF;LHA;VISa2/3;VISa4;VISa5;VISa6a;VISa6b;or;ccs;alv;CA1;DG-mo;DG-sg;DG-po;LP;Eth;SPFp;PoT;PO;ml,PVT;MD;PCN;TH;SMT;VM;ZI;HY;LHA;VISa2/3;VISa4;VISa5;VISa6a;or;ccs;CA1;DG-mo;DG-sg;DG-po;LP;Eth;PO;PoT;SPFp;ml,100471
465c44bd-2e67-4112-977b-36e1ac7e3f8c,mainenlab,ZM_2241,2020-01-28,2,probe01;probe00,3B2,5a2f99aa-d3f5-469d-882e-0a16ee869746;a6f9e4d5-5f20-4a98-9118-22187f4d230b,true,false,254,1877,7636803,484,3604.5142009039823,60,20,11,CP;OT;ACB;SI;SSp-ll2/3;SSp-ll4;SSp-ll5;SSp-ll6a;SSp-ll6b;cing;scwm;ccb;chpl;fi;root;LD;AV;AMv;AMd;VL,CP;ACB;SI;OT;SSp-ll4;SSp-ll5;SSp-ll6a;LD;AV;AMd;AMv,76845
f8d5c8b0-b931-4151-b86c-c471e2e80e5d,mainenlab,ZM_2241,2020-01-31,2,probe01;probe00,3B2,8ab470cc-de5a-4d65-92bd-9a25fbe6d07d;fe6507ed-7725-467a-9d46-1101c32df1ca,true,false,253,1570,12397913,787,4856.799325987311,80,22,15,CA1;DG-mo;bsc;root;MB;APN;MRN;ml;RN;MH;LH;PVT;MD;PCN;SMT;TH;VM;ZI;HY;LHA;TU;PeF,CA1;MB;APN;MRN;RN;ml;MD;PCN;SMT;VM;ZI;HY;LHA;PeF;TU,79767
ff4187b5-4176-4e39-8894-53a24b7cf36b,mainenlab,ZM_2241,2020-01-27,2,probe01;probe00,3B2,dc7e9403-19f7-409f-9240-05ee57cb7aea;ebd18510-c263-4d5b-a736-a588862a6972,true,false,518,2079,38335408,872,4962.339794469027,82,23,22,CP;int;GPe;STR;CEAl;CEAc;ec;BLAa;CTXsp;IA;EPv;PAA;OLF;MOs2/3;MOs5;fa;MOs6a;ACAd6a;LSr;PL6a;PL6b;cing;SEZ,CP;int;GPe;STR;CEAl;CEAc;ec;BLAa;IA;EPv;OLF;PAA;MOs2/3;MOs5;MOs6a;ACAd6a;PL6a;PL6b;cing;fa;SEZ;LSr,100150
e49d8ee7-24b9-416a-9d04-9be33b655f40,mainenlab,ZM_2241,2020-01-29,1,probe00,3B2,f4f45cff-c45c-413a-92ea-b6533e3e0019,true,false,59,623,1070008,510,3839.006516329394,63,6,4,CP;PIR;FS;STR;CTXsp;OLF,CP;CTXsp;OLF;PIR,29463
cb2ad999-a6cb-42ff-bf71-1774c57e5308,mainenlab,ZM_2245,2020-01-21,2,probe01;probe00,3B2,55001cb4-e10f-4657-9760-1228b590a69c;8f4fd564-7e34-4113-a6e4-ae40faa64f7a,true,false,201,1368,8335814,872,5488.854453414566,91,27,20,ccs;dhc;alv;CA1;DG-mo;DG-sg;APN;POL;TH;Eth;PO;ZI;PoT;VPLpc;ml;FF;MOs2/3;MOs5;MOs6a;LSv;cing;VL;LSr;MOs6b;ccb;LSc;STR,ccs;CA1;DG-mo;DG-sg;APN;POL;TH;Eth;PO;PoT;VPLpc;ml;FF;ZI;MOs2/3;MOs5;MOs6a;LSc;LSr;LSv,78712
934dd7a4-fbdc-459c-8830-04fe9033bc28,mainenlab,ZM_3003,2020-07-27,2,probe00;probe01,3B2,0b877123-0902-4432-b789-c4c6cc681df4;af1e9dee-8c26-4b2b-ac43-358221048797,true,false,128,1193,3769176,688,4538.622196293234,75,25,13,RSPd2/3;RSPd5;RSPd6a;CA1;cing;RSPv6a;chpl;RSPv6b;ccs;dhc;FC;V3;hbc;PRC;SPA;MB;PAG;SF;TRS;vhc;sm;TH;HY;BST;LHA,RSPd5;RSPd6a;RSPv6a;CA1;FC;SPA;MB;SF;TRS;TH;HY;BST;LHA,65128
fe1fd79f-b051-411f-a0a9-2530a02cc78d,mainenlab,ZM_3003,2020-07-28,2,probe00;probe01,3B2,7d1a2cb6-f482-4059-b596-53087caac8ec;bf99284f-dc34-4652-baf1-ffaa1cc7fb05,true,false,143,891,8183864,548,4158.973953696328,69,25,19,RSPagl5;RSPagl6a;RSPagl6b;cing;fp;HPF;SUB;NOT;NPC;OP;root;PPT;MB;pc;PAG;ND;VL;chpl;STR;st;int;PAL;SI;LHA;MEA,RSPagl5;RSPagl6a;RSPagl6b;cing;fp;SUB;NOT;OP;PPT;MB;NPC;pc;PAG;ND;STR;SI;LHA;PAL;MEA,72485
1e45d992-c356-40e1-9be1-a506d944896f,mrsicflogellab,SWC_038,2020-07-31,2,probe01;probe00,3B2,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c;76de0e1a-30aa-4713-9fe5-25ad2dff653f,true,false,184,2769,5453774,623,6375.800462846762,106,23,17,MOs2/3;MOs5;fa;MOs6a;ACB;CP;MOs6b;scwm;CA1;DG-mo;DG-sg;bsc;fiber tracts;APN;MB;SPFp;MRN;SNr;cpd;SNc;POL;PoT;TH,MOs2/3;MOs5;MOs6a;MOs6b;fa;CP;ACB;CA1;DG-mo;DG-sg;fiber tracts;APN;cpd;SNr;POL;TH;SPFp,110945
4d8c7767-981c-4347-8e5e-5d5fffe38534,mrsicflogellab,SWC_038,2020-07-30,2,probe01;probe00,3B2,749cb2b7-e57e-4453-a794-f6230e4d0226;ea084e63-c0cb-4e11-8440-302de8fc76ee,true,false,389,3119,8038900,767,5623.5481203792815,93,14,13,MOs2/3;MOs5;MOs6a;FRP6a;ORBvl6a;DP;ORBm6a;AON;MOs1;ACAd6a;PL6a;ILA6a;TTd;OLF,MOs2/3;MOs5;MOs6a;FRP6a;ORBvl6a;ORBm6a;DP;AON;MOs1;ACAd6a;PL6a;ILA6a;TTd,127959
03063955-2523-47bd-ae57-f7489dd40f15,mrsicflogellab,SWC_038,2020-08-01,2,probe01;probe00,3B2,7bd5627e-b02e-47f1-b476-4bf8eaa726b3;9915765e-ff15-4371-b1aa-c2ef1db8a254,true,false,151,1343,3122902,867,6147.764056439358,102,15,10,MOp2/3;MOp6a;MOp5;ACB;fa;MOp6b;CP;scwm;fi;VL;alv;CA3;root;BMAp;COApl,MOp2/3;MOp5;MOp6a;MOp6b;scwm;fa;CP;ACB;BMAp;COApl,77990
768a371d-7e88-47f8-bf21-4a6a6570dd6e,mrsicflogellab,SWC_039,2020-09-10,2,probe01;probe00,3B2,2201eb05-aebe-4bda-905e-b5cc1baf3840;39180bcb-13e5-46f9-89e1-8ea2cba22105,true,false,207,2612,15787539,403,4133.53860510231,68,21,15,SIM;arb;IP;V4r;DCO;MY;CA2;CA3;CA1;alv;fi;fiber tracts;st;or;ar;int;GPe;STR;CEAc;BLAa;ec,SIM;arb;IP;DCO;V4r;CA3;fi;fiber tracts;or;ar;int;GPe;STR;CEAc;BLAa,96157
22e04698-b974-4805-b241-3b547dbf37bf,mrsicflogellab,SWC_052,2020-10-21,2,probe00;probe01,3B2,0143d3fe-79c2-4922-8332-62c3e4e0ba85;f3988aec-b8c7-47d9-b1a0-5334eed7f92c,true,false,150,2251,8831199,518,3973.3774943285307,66,16,7,RSPv5;RSPv2/3;POST;void;SCzo;root;SCig;bsc;MB;MRN;SNr;cpd;ANcr1;ANcr2;PRM;arb,MRN;MB;SNr;ANcr1;ANcr2;arb;PRM,92578
7416f387-b302-4ca3-8daf-03b585a1b7ec,mrsicflogellab,SWC_052,2020-10-19,2,probe00;probe01,3B2,10f59add-706e-41d0-87ed-9a55eb138a66;caf2170c-5463-46ce-8cd0-66f2e1e3376d,true,false,37,1213,1665253,476,4714.440927315033,78,23,5,ANcr2;arb;PRM;COPY;PFL;V4r;chpl;sptV;MY;SPVI;VISp5;RSPagl5;VISpl5;RSPd5;APr;root;void;CUL4 5;I5;P;sctv;PB;KF,PRM;SPVI;I5;CUL4 5;KF,57886
45ef6691-7b80-4a43-bd1a-85fc00851ae8,mrsicflogellab,SWC_052,2020-10-17,2,probe00;probe01,3B2,3ccb2d59-9e94-48e6-9e72-0b7b96bd3f9b;578ca001-8cf5-4d30-b58f-1d574eaf808a,true,false,164,2634,5695620,645,4739.954029254407,78,26,18,PRM;COPY;arb;MDRNd;root;ECU;MY;sptV;SPVI;IRN;MDRNv;LRNm;VISp5;RSPagl5;RSPagl6a;RSPd6a;RSPd5;RSPd2/3;APr;void;bic;MB;ICe;ll;CUN;PPN,PRM;COPY;SPVI;MDRNd;IRN;MDRNv;LRNm;MY;VISp5;RSPagl5;RSPagl6a;RSPd6a;RSPd5;ICe;MB;ll;CUN;PPN,108981
7cb81727-2097-4b52-b480-c89867b5b34c,mrsicflogellab,SWC_052,2020-10-22,2,probe01;probe00,3B2,4b93a168-0f3b-4124-88fa-a57046ca70e1;642a3373-6fee-4f2a-b8d6-38dd42ada763,true,false,74,1203,4054491,658,5170.1566,86,23,15,VISp2/3;VISp4;VISp5;VISp6a;VISp6b;or;fp;alv;CA1;DG-mo;DG-sg;bsc;LP;TH;DG-po;root;fiber tracts;SGN;POL;PoT;MRN;APN;MB,VISp2/3;VISp5;VISp6a;VISp6b;fp;CA1;DG-sg;DG-po;LP;SGN;POL;PoT;TH;APN;MRN,65141
f84045b0-ce09-4ace-9d11-5ea491620707,mrsicflogellab,SWC_052,2020-10-23,2,probe00;probe01,3B2,50ebb677-e4a3-4421-b74f-1997a9cd1ad1;5d9a5895-0f28-416c-a6d6-3e781658ea57,true,false,64,1843,5718626,583,4849.83295580903,80,14,7,V3;root;NPC;pc;PAG;AQ;ND;MB;MRN;VTA;HY;void;ANcr2;PRM,NPC;PAG;ND;MB;VTA;ANcr2;PRM,81111
1928bf72-2002-46a6-8930-728420402e01,mrsicflogellab,SWC_052,2020-10-20,2,probe01;probe00,3B2,68f06c5f-8566-4a4f-a4b1-ab8398724913;ee320f72-b613-4acd-b10d-3ceef332a949,true,false,160,2375,4851829,669,5581.853869730197,93,18,16,arb;DEC;FOTU;PYR;MDRNd;COPY;UVU;SPVI;root;ECU;MY;SPVC;POST;PRE;DG-mo;SUB;HATA;ENTm3,DEC;arb;FOTU;PYR;COPY;UVU;ECU;MY;SPVI;SPVC;MDRNd;PRE;DG-mo;SUB;HATA;ENTm3,101401
fc14c0d6-51cf-48ba-b326-56ed5a9420c3,mrsicflogellab,SWC_052,2020-10-18,1,probe00,3B2,cb1c4327-5f5e-4286-85ed-840c85e82792,true,false,153,1399,6008375,519,4000.388948178686,66,11,11,COPY;arb;UVU;IRN;LRNm;root;ECU;MDRNd;MY;SPVI;MDRNv,COPY;arb;UVU;root;ECU;MY;SPVI;MDRNd;IRN;MDRNv;LRNm,54591
239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,mrsicflogellab,SWC_053,2020-11-10,2,probe01;probe00,3B2,0685d767-80a2-49b6-a51a-0e9b1dd7a14d;291fcd13-b629-49c0-baf8-57ed1351050e,true,false,147,2584,7600560,636,4541.567782207714,75,22,18,MB;ICe;ll;CB;arb;sctv;PB;scp;SUT;V;P;P5;MY;IRN;ACVII;CUL4 5;CENT3;FN;NOD;V4;MV;PRP,MB;CB;arb;sctv;PB;scp;SUT;V;P;P5;MY;IRN;ACVII;CUL4 5;CENT3;FN;MV;PRP,105473
75b6b132-d998-4fba-8482-961418ac957d,mrsicflogellab,SWC_053,2020-11-11,2,probe00;probe01,3B2,6a098711-5423-4072-8909-7cff0e2d4531;88fe9ed9-9e3e-431a-8ecc-4cb2fe5bf448,true,false,76,1711,2679892,471,4597.8749556857165,76,29,13,CENT3;GRN;PGRNd;ICe;V4;CENT2;arb;MV;uf;PRP;MB;VISp1;VISp2/3;RSPagl1;RSPagl2/3;VISpl1;void;RSPd1;root;ll;CB;CUL4 5;sctv;PB;scp;P5;SUT;P;V,CENT2;PGRNd;GRN;ICe;CENT3;CUL4 5;CB;sctv;PB;SUT;V;P5;P,72136
032452e9-1886-449d-9c13-0f192572e19f,mrsicflogellab,SWC_053,2020-11-12,1,probe00,3B2,d403c464-9d91-4338-b64b-81c299356972,true,false,33,406,1132303,426,5119.43890435306,85,6,4,dhc;HPF;SUB;POST;PRE;ENTm5,HPF;SUB;POST;PRE,20747
671c7ea7-6726-4fbe-adeb-f89c2c8e489b,mrsicflogellab,SWC_054,2020-10-10,2,probe00;probe01,3B2,04c9890f-2276-4c20-854f-305ff5c9b6cf;3e7618b8-34ca-4e48-ba3a-0e0f88a43131,true,false,136,2027,6421506,802,4976.648362939391,82,25,14,CENT2;arb;LING;V4;chpl;PRP;PGRNd;GRN;MARN;MY;SSp-bfd4;SSp-bfd5;SSp-bfd6a;RT;SSp-bfd6b;or;ccs;ccb;VL;fi;fiber tracts;ar;TH;ZI;SSp-bfd1,LING;PRP;PGRNd;GRN;MARN;SSp-bfd5;SSp-bfd6a;or;ccb;VL;RT;ar;TH;ZI,97216
eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0,mrsicflogellab,SWC_054,2020-10-09,2,probe01;probe00,3B2,099c0519-640b-4eb7-867c-998dc337579d;df6012d0-d921-4d0a-af2a-2a91030d0f42,true,false,158,1791,11437006,630,4045.0673178153056,67,27,17,SSp-bfd4;CA3;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;or;ccs;CA1;CA2;alv;IntG;IGL;fiber tracts;bsc;LGd-co;ZI;LGv;CENT2;arb;LING;V4;MV;PGRNd;IRN;GRN;PRP;MY,SSp-bfd4;SSp-bfd6a;ccs;CA1;CA3;alv;bsc;IGL;LGv;ZI;CENT2;LING;MV;PGRNd;MY;GRN;IRN,81963
91796ceb-e314-4859-9a1f-092f85cc846a,mrsicflogellab,SWC_054,2020-10-06,1,probe01,3B2,3a37fb5c-3e96-4a0e-ac63-2eeec6744588,true,false,200,1333,13937331,626,4887.551411773125,81,11,8,DEC;SPVC;arb;FOTU;ECU;MY;root;PYR;COPY;UVU;sptV,DEC;arb;FOTU;PYR;COPY;UVU;ECU;SPVC,54432
6bb5da8f-6858-4fdd-96d9-c34b3b841593,mrsicflogellab,SWC_054,2020-10-11,1,probe00,3B2,7909c0aa-c074-4e19-aabf-b8167c682a5b,true,false,29,313,1813216,651,4254.327578833058,70,9,5,NB;MB;root;void;ll;CB;mcp;sV;P,NB;CB;mcp;sV;P,23359
6c6983ef-7383-4989-9183-32b1a300d17a,mrsicflogellab,SWC_054,2020-10-07,2,probe01;probe00,3B2,869bac48-ad1b-46b8-be00-cf6b26aea40e;c0c3c95d-43c3-4e30-9ce7-0519d0473911,true,false,92,1931,4381218,635,4478.642729266341,74,22,13,DEC;CUL4 5;arb;NOD;UVU;SPVI;MY;ECU;root;VISl5;CA1;ProS;ENTl5;alv;SUB;HPF;ENTl6a;VISl6a;VISli6a;VISli6b;or;fp,DEC;CUL4 5;arb;UVU;NOD;root;ECU;MY;SPVI;CA1;ProS;ENTl6a;VISl5,86688
56b57c38-2699-4091-90a8-aba35103155e,mrsicflogellab,SWC_054,2020-10-05,2,probe00;probe01,3B2,ce24bbe9-ae70-4659-9e9c-564d1a865de8;ce397420-3cd2-4a55-8fd1-5e28321981f4,true,false,424,2220,24306680,571,4084.278164131787,68,30,26,CENT2;arb;GRN;V4;P;MARN;MY;LING;PRP;mlf;PGRNd;VISa4;VISa5;VISa6a;VISa6b;scwm;CA1;ccs;alv;PO;Eth;DG-po;DG-sg;DG-mo;LP;PoT;SPFp;TH;ml;MB,CENT2;arb;PRP;P;MY;mlf;PGRNd;GRN;MARN;VISa4;VISa5;VISa6a;VISa6b;ccs;CA1;DG-mo;DG-sg;DG-po;LP;Eth;PO;PoT;SPFp;ml;MB;TH,92350
d3a2b25e-46d3-4f0b-ade6-4e32255f4c35,mrsicflogellab,SWC_058,2020-12-09,2,probe01;probe00,3B2,0228bcfd-632e-49bd-acd4-c334cf9213e9;ffb1b072-2de7-44a4-8115-5799b9866382,true,false,161,2177,14601021,949,5813.545470018959,96,15,10,DEC;arb;COPY;FOTU;PYR;PRM;UVU;NOD;root;MY;SPIV;PAS;NTS;MDRNv;IRN,DEC;arb;FOTU;PYR;COPY;NOD;PAS;NTS;IRN;MDRNv,107679
3638d102-e8b6-4230-8742-e548cd87a949,mrsicflogellab,SWC_058,2020-12-07,1,probe01,3B2,143dd7cf-6a47-47a1-906d-927ad7fe9117,true,false,83,860,2579376,695,6141.1451936516205,102,19,8,VISa2/3;VISa1;VISa4;VISa5;VISa6a;VISa6b;or;fp;ccs;CA1;DG-mo;DG-sg;DG-po;root;fiber tracts;bsc;LP;SGN;PoT,VISa5;VISa6b;CA1;DG-po;DG-sg;LP;SGN;PoT,40965
9545aa05-3945-4054-a5c3-a259f7209d61,mrsicflogellab,SWC_058,2020-12-10,2,probe00;probe01,3B2,25e75514-43e1-4c07-9fea-581bd203b55c;58b271d5-f728-4de8-b2ae-51908931247c,true,false,148,2602,15161262,487,4435.655189228584,73,15,11,PRM;COPY;arb;CU;UVU;root;IRN;MDRNv;MY;MDRNd;void;DEC;ANcr1;ANcr2;CB,PRM;COPY;arb;CU;MDRNv;MY;MDRNd;IRN;DEC;ANcr1;ANcr2,101846
f1db6257-85ef-4385-b415-2d078ec75df2,mrsicflogellab,SWC_058,2020-12-08,2,probe00;probe01,3B2,72c095b0-c7ab-4e22-a4aa-4163102de553;de5d704c-4a5b-4fb0-b4af-71614c510a8b,true,false,386,2465,33032477,741,5411.839934013362,90,18,17,arb;SIM;NTS;PARN;IRN;LAV;SUV;IP;scp;CB;MY;SPIV;DEC;FOTU;ANcr2;PRM;COPY;root,arb;SIM;LAV;IP;scp;CB;MY;SUV;SPIV;NTS;PARN;IRN;DEC;FOTU;ANcr2;PRM;COPY,107228
1425bd6f-c625-4f6a-b237-dc5bcfc42c87,mrsicflogellab,SWC_065,2022-05-07,1,probe01,3B2,577e4741-4b15-4e91-b81b-61304a09bfb5,true,false,59,1093,7410137,839,5475.141295280181,91,7,6,CUL4 5;arb;CENT3;MV;chpl;cbc;V4,CUL4 5;arb;CENT3;cbc;V4;MV,52608
e6043c7d-8f6e-4b66-8309-2ec0abac0f79,steinmetzlab,NR_0017,2022-03-22,1,probe00,3B2,810416d1-ce3c-4b2e-a827-6cdc65c8cd5c,true,false,60,758,3134065,911,5491.847306465628,91,13,8,CA3;HPF;DG-mo;LD;LP;CL;MD;DMH;HY;PR;SMT;PCN;TH,CA3;LP;CL;MD;PCN;SMT;PR;HY,42036
63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9,steinmetzlab,NR_0019,2022-05-03,2,probe00;probe01,3B2,335d689e-4d98-4532-b01b-7f7da89863c4;83716e49-3026-41a3-b021-1a4b6362f433,true,false,242,1425,12695624,900,5453.191982968269,90,29,17,ccb;VL;chpl;fi;root;TH;RT;VPL;VPM;LHA;VAL;ZI;VM;HY;void;SSp-ll1;SSp-tr1;SSp-ul1;SSp-ll2/3;SSp-ul2/3;SSp-ul4;SSp-ul5;SSp-un5;SSp-un6a;SSp-bfd6b;SSp-bfd6a;scwm;CP;or,RT;VPL;VPM;VAL;VM;ZI;LHA;SSp-ll1;SSp-ll2/3;SSp-ul2/3;SSp-ul4;SSp-ul5;SSp-un5;SSp-un6a;SSp-bfd6a;ccb;or,83543
b887df2c-bb9c-44c9-a9c0-538da87b2cab,steinmetzlab,NR_0019,2022-05-01,2,probe00;probe01,3B2,33cde267-919e-4c4d-9105-814787499837;59b7a543-8827-4157-a4f6-d5d0e50fdf39,true,false,138,1124,7120425,478,2605.0777746156423,43,19,10,root;DG-mo;NOT;APN;MB;MRN;VTA;RSPagl1;RSPagl2/3;RSPagl5;RSPagl6a;VISpm6b;cing;RSPv6a;RSPv5;POST;SCig;bsc;SCiw,NOT;APN;MB;MRN;VTA;RSPagl5;POST;root;SCig;SCiw,54554
9b528ad0-4599-4a55-9148-96cc1d93fb24,steinmetzlab,NR_0019,2022-04-29,1,probe00,3B2,485b50c8-71e1-4654-9a07-64395c15f5ed,true,false,79,603,5612281,581,4095.824935513006,68,19,10,VISam2/3;VISa2/3;VISa4;VISa5;VISam5;VISa6a;VISa6b;or;fp;alv;CA1;DG-sg;APN;DG-mo;DG-po;root;bsc;LP;MRN,VISam2/3;VISa4;or;fp;alv;CA1;DG-mo;LP;APN;MRN,30848
3e6a97d3-3991-49e2-b346-6948cb4580fb,steinmetzlab,NR_0020,2022-05-08,2,probe00;probe01,3B2,0aafb6f1-6c10-4886-8f03-543988e02d9e;b976e816-bc24-42e3-adf4-2801f1a52657,true,false,154,1902,6386188,525,3846.98414885307,64,24,19,void;VISam2/3;VISa2/3;VISa4;VISa5;VISa6a;DG-mo;VISam6b;or;fp;CA1;DG-sg;DG-po;MRN;root;APN;bsc;CA3;TR;BLAp;CA2;alv;OLF;COApl,VISam2/3;VISa2/3;VISa4;VISa5;VISa6a;or;fp;CA1;DG-sg;DG-mo;APN;MRN;CA3;CA2;alv;root;BLAp;TR;COApl,80026
d901aff5-2250-467a-b4a1-0cb9729df9e2,steinmetzlab,NR_0020,2022-05-11,2,probe01;probe00,3B2,12c0f3a9-518e-4dac-9651-5d95c2b4730f;96c816ad-9a48-46a4-8a84-9a73cc153d69,true,false,215,1555,7838670,458,3865.6920742395355,64,26,17,VISp2/3;VISp4;VISp5;CA1;VISp6a;VISl6a;VISl6b;or;fp;alv;VISp1;DG-mo;bsc;TH;LP;SGN;PoT;MGm;void;cpd;SPFp;PIL;MB;MRN;SNc;SNr,VISp2/3;VISp5;VISl6a;alv;CA1;TH;LP;SGN;PoT;MGm;void;PIL;SPFp;MB;MRN;SNc;SNr,65814
eacc49a9-f3a1-49f1-b87f-0972f90ee837,steinmetzlab,NR_0020,2022-05-09,2,probe00;probe01,3B2,dac5defe-62b8-4cc0-96cb-b9f923957c7f;e9cf749b-85dc-4b59-834b-325cec608c48,true,false,282,2622,13772687,817,4650.105592073513,77,28,25,RSPagl5;RSPagl6a;RSPd6a;RSPv6a;RSPv5;RSPv2/3;RSPv1;void;SCzo;SCsg;SCop;SCig;SCiw;SCdg;SCdw;PAG;MRN;RN;CA1;DG-mo;CA3;CA2;CTXsp;alv;root;EPv;TR;BLAp,RSPagl5;RSPagl6a;RSPd6a;RSPv6a;RSPv5;RSPv2/3;RSPv1;void;SCsg;SCop;SCig;SCiw;SCdg;SCdw;PAG;MRN;RN;CA3;CA2;CA1;alv;root;CTXsp;EPv;TR,114680
5b49aca6-a6f4-4075-931a-617ad64c219c,steinmetzlab,NR_0020,2022-05-10,1,probe01,3B2,f84f36c9-88f8-4d80-ba34-7f7a2b254ece,true,false,49,736,1903227,773,4651.461878076074,77,10,10,DG-mo;CA3;CA1;TR;EPv;CA2;alv;ec;CTXsp;OLF,DG-mo;CA3;CA2;CA1;alv;ec;CTXsp;EPv;OLF;TR,38544
27ef44c0-acb2-4220-b776-477d0d5abd35,steinmetzlab,NR_0021,2022-06-28,2,probe00;probe01,3B2,07c79864-6fff-4e72-9fce-1c982e3457f9;d23dec01-b35e-4950-9afa-72a1b3e74148,true,false,187,1273,4074619,593,4795.973902467657,79,26,17,cing;CA1;ccb;alv;CA2;CA3;root;LD;CL;MD;PCN;SMT;TH;SSp-bfd4;SSp-bfd5;SSp-bfd6a;AIp6a;SSp-bfd6b;scwm;CP;void;PIR;ec;VISC6b;AIp6b;ee,CA1;CA2;CA3;LD;CL;MD;TH;SMT;SSp-bfd6a;ccb;CP;ec;VISC6b;AIp6b;AIp6a;ee;PIR,64056
